din_instante,irradiancia_wm2,temperatura_c,vento_ms,nuvens_pct,regiao,latitude,longitude,hora,mes
2024-01-02 23:00:00,0.0,23.14,1.85,99.89,Centro-Oeste,-15.0,-55.0,23,1
2024-01-03 00:00:00,0.0,22.76,2.26,99.92,Centro-Oeste,-15.0,-55.0,0,1
2024-01-03 01:00:00,0.0,22.42,2.45,99.82,Centro-Oeste,-15.0,-55.0,1,1
2024-01-03 02:00:00,0.0,22.17,2.18,99.34,Centro-Oeste,-15.0,-55.0,2,1
2024-01-03 03:00:00,0.0,22.02,1.77,99.58,Centro-Oeste,-15.0,-55.0,3,1
2024-01-03 04:00:00,0.0,21.96,1.64,99.86,Centro-Oeste,-15.0,-55.0,4,1
2024-01-03 05:00:00,11.7,22.2,2.08,100.0,Centro-Oeste,-15.0,-55.0,5,1
2024-01-03 06:00:00,81.97,23.36,2.87,100.0,Centro-Oeste,-15.0,-55.0,6,1
2024-01-03 07:00:00,181.7,25.38,3.16,99.46,Centro-Oeste,-15.0,-55.0,7,1
2024-01-03 08:00:00,303.2,27.45,2.75,100.0,Centro-Oeste,-15.0,-55.0,8,1
2024-01-03 09:00:00,438.42,28.78,2.35,99.5,Centro-Oeste,-15.0,-55.0,9,1
2024-01-03 10:00:00,606.35,29.59,2.35,99.95,Centro-Oeste,-15.0,-55.0,10,1
2024-01-03 11:00:00,754.45,30.1,2.31,99.29,Centro-Oeste,-15.0,-55.0,11,1
2024-01-03 12:00:00,779.4,30.33,2.12,88.99,Centro-Oeste,-15.0,-55.0,12,1
2024-01-03 13:00:00,727.83,30.24,2.09,87.49,Centro-Oeste,-15.0,-55.0,13,1
2024-01-03 14:00:00,517.65,29.48,2.05,84.1,Centro-Oeste,-15.0,-55.0,14,1
2024-01-03 15:00:00,305.9,28.72,1.83,96.1,Centro-Oeste,-15.0,-55.0,15,1
2024-01-03 16:00:00,159.88,27.97,1.35,96.98,Centro-Oeste,-15.0,-55.0,16,1
2024-01-03 17:00:00,42.45,27.06,1.24,98.43,Centro-Oeste,-15.0,-55.0,17,1
2024-01-03 18:00:00,0.0,26.13,0.81,99.99,Centro-Oeste,-15.0,-55.0,18,1
2024-01-03 19:00:00,0.0,25.72,0.75,100.0,Centro-Oeste,-15.0,-55.0,19,1
2024-01-03 20:00:00,0.0,25.32,0.82,100.0,Centro-Oeste,-15.0,-55.0,20,1
2024-01-03 21:00:00,0.0,24.89,0.93,99.95,Centro-Oeste,-15.0,-55.0,21,1
2024-01-03 22:00:00,0.0,24.5,1.03,98.94,Centro-Oeste,-15.0,-55.0,22,1
2024-01-03 23:00:00,0.0,24.14,1.08,99.13,Centro-Oeste,-15.0,-55.0,23,1
2024-01-04 00:00:00,0.0,23.82,1.1,100.0,Centro-Oeste,-15.0,-55.0,0,1
2024-01-04 01:00:00,0.0,23.55,1.18,99.79,Centro-Oeste,-15.0,-55.0,1,1
2024-01-04 02:00:00,0.0,23.38,1.23,99.86,Centro-Oeste,-15.0,-55.0,2,1
2024-01-04 03:00:00,0.0,23.3,1.1,94.91,Centro-Oeste,-15.0,-55.0,3,1
2024-01-04 04:00:00,0.0,23.23,1.02,99.98,Centro-Oeste,-15.0,-55.0,4,1
2024-01-04 05:00:00,13.48,23.31,1.14,96.47,Centro-Oeste,-15.0,-55.0,5,1
2024-01-04 06:00:00,103.07,23.8,1.43,91.32,Centro-Oeste,-15.0,-55.0,6,1
2024-01-04 07:00:00,228.77,24.55,1.32,86.76,Centro-Oeste,-15.0,-55.0,7,1
2024-01-04 08:00:00,396.65,25.47,1.24,81.02,Centro-Oeste,-15.0,-55.0,8,1
2024-01-04 09:00:00,591.5,25.98,1.18,69.3,Centro-Oeste,-15.0,-55.0,9,1
2024-01-04 10:00:00,743.5,26.55,1.02,71.65,Centro-Oeste,-15.0,-55.0,10,1
2024-01-04 11:00:00,794.0,27.14,0.87,68.28,Centro-Oeste,-15.0,-55.0,11,1
2024-01-04 12:00:00,701.83,27.59,0.84,72.31,Centro-Oeste,-15.0,-55.0,12,1
2024-01-04 13:00:00,620.4,27.85,0.82,77.03,Centro-Oeste,-15.0,-55.0,13,1
2024-01-04 14:00:00,432.38,27.81,0.59,88.29,Centro-Oeste,-15.0,-55.0,14,1
2024-01-04 15:00:00,242.8,27.61,0.19,98.65,Centro-Oeste,-15.0,-55.0,15,1
2024-01-04 16:00:00,132.82,27.1,0.24,99.42,Centro-Oeste,-15.0,-55.0,16,1
2024-01-04 17:00:00,41.12,26.49,0.47,99.88,Centro-Oeste,-15.0,-55.0,17,1
2024-01-04 18:00:00,0.0,25.48,0.85,99.9,Centro-Oeste,-15.0,-55.0,18,1
2024-01-04 19:00:00,0.0,24.78,1.11,100.0,Centro-Oeste,-15.0,-55.0,19,1
2024-01-04 20:00:00,0.0,24.38,1.13,100.0,Centro-Oeste,-15.0,-55.0,20,1
2024-01-04 21:00:00,0.0,24.08,1.0,99.85,Centro-Oeste,-15.0,-55.0,21,1
2024-01-04 22:00:00,0.0,23.8,0.89,99.96,Centro-Oeste,-15.0,-55.0,22,1
2024-01-04 23:00:00,0.0,23.51,0.84,99.98,Centro-Oeste,-15.0,-55.0,23,1
2024-01-05 00:00:00,0.0,23.22,0.84,99.72,Centro-Oeste,-15.0,-55.0,0,1
2024-01-05 01:00:00,0.0,22.91,0.89,100.0,Centro-Oeste,-15.0,-55.0,1,1
2024-01-05 02:00:00,0.0,22.62,1.05,99.82,Centro-Oeste,-15.0,-55.0,2,1
2024-01-05 03:00:00,0.0,22.43,1.31,100.0,Centro-Oeste,-15.0,-55.0,3,1
2024-01-05 04:00:00,0.0,22.39,1.68,100.0,Centro-Oeste,-15.0,-55.0,4,1
2024-01-05 05:00:00,9.23,22.57,2.51,99.91,Centro-Oeste,-15.0,-55.0,5,1
2024-01-05 06:00:00,77.03,23.27,3.56,99.82,Centro-Oeste,-15.0,-55.0,6,1
2024-01-05 07:00:00,176.5,24.14,4.33,99.73,Centro-Oeste,-15.0,-55.0,7,1
2024-01-05 08:00:00,302.8,25.13,4.67,99.73,Centro-Oeste,-15.0,-55.0,8,1
2024-01-05 09:00:00,425.08,26.24,4.71,98.26,Centro-Oeste,-15.0,-55.0,9,1
2024-01-05 10:00:00,586.75,27.31,4.5,94.97,Centro-Oeste,-15.0,-55.0,10,1
2024-01-05 11:00:00,705.92,28.26,4.1,88.63,Centro-Oeste,-15.0,-55.0,11,1
2024-01-05 12:00:00,820.25,28.99,3.67,72.75,Centro-Oeste,-15.0,-55.0,12,1
2024-01-05 13:00:00,712.2,29.27,3.4,85.21,Centro-Oeste,-15.0,-55.0,13,1
2024-01-05 14:00:00,621.47,28.98,3.3,71.42,Centro-Oeste,-15.0,-55.0,14,1
2024-01-05 15:00:00,418.75,28.28,3.13,89.78,Centro-Oeste,-15.0,-55.0,15,1
2024-01-05 16:00:00,234.43,27.39,2.66,85.3,Centro-Oeste,-15.0,-55.0,16,1
2024-01-05 17:00:00,74.6,26.33,1.83,80.54,Centro-Oeste,-15.0,-55.0,17,1
2024-01-05 18:00:00,0.0,25.04,1.46,73.74,Centro-Oeste,-15.0,-55.0,18,1
2024-01-05 19:00:00,0.0,24.67,1.44,66.63,Centro-Oeste,-15.0,-55.0,19,1
2024-01-05 20:00:00,0.0,24.38,1.46,81.51,Centro-Oeste,-15.0,-55.0,20,1
2024-01-05 21:00:00,0.0,24.07,1.56,79.09,Centro-Oeste,-15.0,-55.0,21,1
2024-01-05 22:00:00,0.0,23.8,1.63,40.34,Centro-Oeste,-15.0,-55.0,22,1
2024-01-05 23:00:00,0.0,23.58,1.62,49.75,Centro-Oeste,-15.0,-55.0,23,1
2024-01-06 00:00:00,0.0,23.34,1.84,82.02,Centro-Oeste,-15.0,-55.0,0,1
2024-01-06 01:00:00,0.0,23.05,2.02,68.34,Centro-Oeste,-15.0,-55.0,1,1
2024-01-06 02:00:00,0.0,22.79,2.03,55.7,Centro-Oeste,-15.0,-55.0,2,1
2024-01-06 03:00:00,0.0,22.57,2.14,91.03,Centro-Oeste,-15.0,-55.0,3,1
2024-01-06 04:00:00,0.0,22.37,2.31,93.54,Centro-Oeste,-15.0,-55.0,4,1
2024-01-06 05:00:00,19.6,22.32,2.48,78.4,Centro-Oeste,-15.0,-55.0,5,1
2024-01-06 06:00:00,160.98,22.86,3.02,62.91,Centro-Oeste,-15.0,-55.0,6,1
2024-01-06 07:00:00,344.65,24.34,3.48,49.23,Centro-Oeste,-15.0,-55.0,7,1
2024-01-06 08:00:00,571.03,26.16,3.6,34.71,Centro-Oeste,-15.0,-55.0,8,1
2024-01-06 09:00:00,757.53,27.51,3.28,30.55,Centro-Oeste,-15.0,-55.0,9,1
2024-01-06 10:00:00,880.65,28.45,3.26,25.31,Centro-Oeste,-15.0,-55.0,10,1
2024-01-06 11:00:00,920.03,29.13,3.41,38.98,Centro-Oeste,-15.0,-55.0,11,1
2024-01-06 12:00:00,883.5,29.46,3.44,44.77,Centro-Oeste,-15.0,-55.0,12,1
2024-01-06 13:00:00,820.85,29.61,3.31,34.27,Centro-Oeste,-15.0,-55.0,13,1
2024-01-06 14:00:00,621.58,29.4,3.07,47.48,Centro-Oeste,-15.0,-55.0,14,1
2024-01-06 15:00:00,443.15,28.88,2.78,46.11,Centro-Oeste,-15.0,-55.0,15,1
2024-01-06 16:00:00,227.27,28.03,2.43,56.94,Centro-Oeste,-15.0,-55.0,16,1
2024-01-06 17:00:00,65.15,26.77,1.8,69.27,Centro-Oeste,-15.0,-55.0,17,1
2024-01-06 18:00:00,0.0,25.02,1.67,81.79,Centro-Oeste,-15.0,-55.0,18,1
2024-01-06 19:00:00,0.0,24.44,1.78,96.98,Centro-Oeste,-15.0,-55.0,19,1
2024-01-06 20:00:00,0.0,23.99,1.87,88.63,Centro-Oeste,-15.0,-55.0,20,1
2024-01-06 21:00:00,0.0,23.63,1.95,63.73,Centro-Oeste,-15.0,-55.0,21,1
2024-01-06 22:00:00,0.0,23.3,2.0,85.99,Centro-Oeste,-15.0,-55.0,22,1
2024-01-06 23:00:00,0.0,23.0,2.11,99.76,Centro-Oeste,-15.0,-55.0,23,1
2024-01-07 00:00:00,0.0,22.75,2.21,99.68,Centro-Oeste,-15.0,-55.0,0,1
2024-01-07 01:00:00,0.0,22.57,2.18,90.95,Centro-Oeste,-15.0,-55.0,1,1
2024-01-07 02:00:00,0.0,22.48,2.09,95.33,Centro-Oeste,-15.0,-55.0,2,1
2024-01-07 03:00:00,0.0,22.32,1.88,94.51,Centro-Oeste,-15.0,-55.0,3,1
2024-01-07 04:00:00,0.0,22.15,1.9,86.14,Centro-Oeste,-15.0,-55.0,4,1
2024-01-07 05:00:00,13.48,22.31,2.73,91.99,Centro-Oeste,-15.0,-55.0,5,1
2024-01-07 06:00:00,92.97,23.71,3.82,95.26,Centro-Oeste,-15.0,-55.0,6,1
2024-01-07 07:00:00,192.95,25.85,4.35,97.6,Centro-Oeste,-15.0,-55.0,7,1
2024-01-07 08:00:00,248.25,27.42,4.26,100.0,Centro-Oeste,-15.0,-55.0,8,1
2024-01-07 09:00:00,421.88,28.47,3.98,100.0,Centro-Oeste,-15.0,-55.0,9,1
2024-01-07 10:00:00,561.3,29.32,3.8,97.86,Centro-Oeste,-15.0,-55.0,10,1
2024-01-07 11:00:00,669.55,30.0,3.62,91.19,Centro-Oeste,-15.0,-55.0,11,1
2024-01-07 12:00:00,708.08,30.45,3.32,84.96,Centro-Oeste,-15.0,-55.0,12,1
2024-01-07 13:00:00,653.75,30.58,2.86,76.81,Centro-Oeste,-15.0,-55.0,13,1
2024-01-07 14:00:00,503.73,30.41,2.37,86.65,Centro-Oeste,-15.0,-55.0,14,1
2024-01-07 15:00:00,376.52,29.98,1.99,77.48,Centro-Oeste,-15.0,-55.0,15,1
2024-01-07 16:00:00,195.05,29.09,1.72,84.14,Centro-Oeste,-15.0,-55.0,16,1
2024-01-07 17:00:00,55.42,28.02,1.56,91.5,Centro-Oeste,-15.0,-55.0,17,1
2024-01-07 18:00:00,0.0,26.08,1.51,99.47,Centro-Oeste,-15.0,-55.0,18,1
2024-01-07 19:00:00,0.0,25.27,1.9,99.17,Centro-Oeste,-15.0,-55.0,19,1
2024-01-07 20:00:00,0.0,24.72,2.32,98.58,Centro-Oeste,-15.0,-55.0,20,1
2024-01-07 21:00:00,0.0,24.31,2.89,98.29,Centro-Oeste,-15.0,-55.0,21,1
2024-01-07 22:00:00,0.0,24.01,3.33,98.59,Centro-Oeste,-15.0,-55.0,22,1
2024-01-07 23:00:00,0.0,23.8,3.43,99.15,Centro-Oeste,-15.0,-55.0,23,1
2024-01-08 00:00:00,0.0,23.67,3.39,99.48,Centro-Oeste,-15.0,-55.0,0,1
2024-01-08 01:00:00,0.0,23.49,3.4,99.96,Centro-Oeste,-15.0,-55.0,1,1
2024-01-08 02:00:00,0.0,23.27,3.35,100.0,Centro-Oeste,-15.0,-55.0,2,1
2024-01-08 03:00:00,0.0,23.04,3.68,100.0,Centro-Oeste,-15.0,-55.0,3,1
2024-01-08 04:00:00,0.0,22.79,3.88,100.0,Centro-Oeste,-15.0,-55.0,4,1
2024-01-08 05:00:00,12.52,22.65,3.33,99.7,Centro-Oeste,-15.0,-55.0,5,1
2024-01-08 06:00:00,111.2,23.06,3.78,97.31,Centro-Oeste,-15.0,-55.0,6,1
2024-01-08 07:00:00,242.77,23.64,4.22,97.25,Centro-Oeste,-15.0,-55.0,7,1
2024-01-08 08:00:00,373.62,24.55,4.36,97.95,Centro-Oeste,-15.0,-55.0,8,1
2024-01-08 09:00:00,488.33,25.74,4.22,99.51,Centro-Oeste,-15.0,-55.0,9,1
2024-01-08 10:00:00,657.45,26.79,3.81,92.35,Centro-Oeste,-15.0,-55.0,10,1
2024-01-08 11:00:00,799.1,27.77,3.24,54.9,Centro-Oeste,-15.0,-55.0,11,1
2024-01-08 12:00:00,876.72,28.45,2.67,46.47,Centro-Oeste,-15.0,-55.0,12,1
2024-01-08 13:00:00,816.67,28.75,2.1,32.5,Centro-Oeste,-15.0,-55.0,13,1
2024-01-08 14:00:00,734.35,28.82,1.56,20.61,Centro-Oeste,-15.0,-55.0,14,1
2024-01-08 15:00:00,528.53,28.77,1.1,18.48,Centro-Oeste,-15.0,-55.0,15,1
2024-01-08 16:00:00,278.02,28.25,1.07,39.1,Centro-Oeste,-15.0,-55.0,16,1
2024-01-08 17:00:00,75.78,27.29,1.26,60.17,Centro-Oeste,-15.0,-55.0,17,1
2024-01-08 18:00:00,0.0,25.56,1.57,99.04,Centro-Oeste,-15.0,-55.0,18,1
2024-01-08 19:00:00,0.0,24.87,1.91,98.37,Centro-Oeste,-15.0,-55.0,19,1
2024-01-08 20:00:00,0.0,24.35,2.19,97.66,Centro-Oeste,-15.0,-55.0,20,1
2024-01-08 21:00:00,0.0,23.92,2.45,98.24,Centro-Oeste,-15.0,-55.0,21,1
2024-01-08 22:00:00,0.0,23.49,2.54,98.2,Centro-Oeste,-15.0,-55.0,22,1
2024-01-08 23:00:00,0.0,23.17,2.68,98.65,Centro-Oeste,-15.0,-55.0,23,1
2024-01-09 00:00:00,0.0,22.94,2.71,99.96,Centro-Oeste,-15.0,-55.0,0,1
2024-01-09 01:00:00,0.0,22.76,2.68,99.77,Centro-Oeste,-15.0,-55.0,1,1
2024-01-09 02:00:00,0.0,22.57,2.6,100.0,Centro-Oeste,-15.0,-55.0,2,1
2024-01-09 03:00:00,0.0,22.43,2.52,100.0,Centro-Oeste,-15.0,-55.0,3,1
2024-01-09 04:00:00,0.0,22.29,2.49,100.0,Centro-Oeste,-15.0,-55.0,4,1
2024-01-09 05:00:00,11.82,22.3,2.72,100.0,Centro-Oeste,-15.0,-55.0,5,1
2024-01-09 06:00:00,106.12,22.92,3.35,98.01,Centro-Oeste,-15.0,-55.0,6,1
2024-01-09 07:00:00,224.62,24.05,3.34,99.13,Centro-Oeste,-15.0,-55.0,7,1
2024-01-09 08:00:00,328.92,25.67,3.25,100.0,Centro-Oeste,-15.0,-55.0,8,1
2024-01-09 09:00:00,429.73,27.05,3.18,100.0,Centro-Oeste,-15.0,-55.0,9,1
2024-01-09 10:00:00,586.3,28.06,3.15,97.98,Centro-Oeste,-15.0,-55.0,10,1
2024-01-09 11:00:00,696.1,28.69,3.09,90.6,Centro-Oeste,-15.0,-55.0,11,1
2024-01-09 12:00:00,708.88,28.93,2.95,86.86,Centro-Oeste,-15.0,-55.0,12,1
2024-01-09 13:00:00,638.17,28.93,2.68,85.42,Centro-Oeste,-15.0,-55.0,13,1
2024-01-09 14:00:00,512.58,28.75,2.36,89.8,Centro-Oeste,-15.0,-55.0,14,1
2024-01-09 15:00:00,282.98,28.35,2.11,94.45,Centro-Oeste,-15.0,-55.0,15,1
2024-01-09 16:00:00,156.05,27.79,1.72,95.75,Centro-Oeste,-15.0,-55.0,16,1
2024-01-09 17:00:00,35.17,26.66,1.66,97.93,Centro-Oeste,-15.0,-55.0,17,1
2024-01-09 18:00:00,0.0,25.1,1.67,99.25,Centro-Oeste,-15.0,-55.0,18,1
2024-01-09 19:00:00,0.0,24.56,1.8,99.08,Centro-Oeste,-15.0,-55.0,19,1
2024-01-09 20:00:00,0.0,24.12,1.92,99.03,Centro-Oeste,-15.0,-55.0,20,1
2024-01-09 21:00:00,0.0,23.72,2.09,99.05,Centro-Oeste,-15.0,-55.0,21,1
2024-01-09 22:00:00,0.0,23.36,2.23,99.59,Centro-Oeste,-15.0,-55.0,22,1
2024-01-09 23:00:00,0.0,23.08,2.44,100.0,Centro-Oeste,-15.0,-55.0,23,1
2024-01-10 00:00:00,0.0,22.77,2.44,99.93,Centro-Oeste,-15.0,-55.0,0,1
2024-01-10 01:00:00,0.0,22.49,2.08,100.0,Centro-Oeste,-15.0,-55.0,1,1
2024-01-10 02:00:00,0.0,22.33,1.88,100.0,Centro-Oeste,-15.0,-55.0,2,1
2024-01-10 03:00:00,0.0,22.25,1.91,100.0,Centro-Oeste,-15.0,-55.0,3,1
2024-01-10 04:00:00,0.0,22.2,1.94,99.96,Centro-Oeste,-15.0,-55.0,4,1
2024-01-10 05:00:00,7.78,22.46,2.68,100.0,Centro-Oeste,-15.0,-55.0,5,1
2024-01-10 06:00:00,71.57,23.07,3.86,100.0,Centro-Oeste,-15.0,-55.0,6,1
2024-01-10 07:00:00,173.48,23.46,4.84,100.0,Centro-Oeste,-15.0,-55.0,7,1
2024-01-10 08:00:00,298.98,23.65,5.9,98.82,Centro-Oeste,-15.0,-55.0,8,1
2024-01-10 09:00:00,463.65,24.48,6.19,99.97,Centro-Oeste,-15.0,-55.0,9,1
2024-01-10 10:00:00,578.6,25.67,6.3,99.21,Centro-Oeste,-15.0,-55.0,10,1
2024-01-10 11:00:00,655.35,26.6,6.07,97.04,Centro-Oeste,-15.0,-55.0,11,1
2024-01-10 12:00:00,782.35,27.15,5.71,68.99,Centro-Oeste,-15.0,-55.0,12,1
2024-01-10 13:00:00,681.72,27.38,5.3,73.19,Centro-Oeste,-15.0,-55.0,13,1
2024-01-10 14:00:00,446.1,27.32,4.85,86.01,Centro-Oeste,-15.0,-55.0,14,1
2024-01-10 15:00:00,233.85,26.96,4.29,97.9,Centro-Oeste,-15.0,-55.0,15,1
2024-01-10 16:00:00,127.07,26.28,3.53,98.39,Centro-Oeste,-15.0,-55.0,16,1
2024-01-10 17:00:00,31.27,25.12,2.55,99.64,Centro-Oeste,-15.0,-55.0,17,1
2024-01-10 18:00:00,0.0,23.59,2.25,98.58,Centro-Oeste,-15.0,-55.0,18,1
2024-01-10 19:00:00,0.0,23.19,2.74,99.56,Centro-Oeste,-15.0,-55.0,19,1
2024-01-10 20:00:00,0.0,22.96,3.31,99.36,Centro-Oeste,-15.0,-55.0,20,1
2024-01-10 21:00:00,0.0,22.73,3.61,100.0,Centro-Oeste,-15.0,-55.0,21,1
2024-01-10 22:00:00,0.0,22.55,3.56,100.0,Centro-Oeste,-15.0,-55.0,22,1
2024-01-10 23:00:00,0.0,22.32,3.44,100.0,Centro-Oeste,-15.0,-55.0,23,1
2024-01-11 00:00:00,0.0,22.05,3.55,100.0,Centro-Oeste,-15.0,-55.0,0,1
2024-01-11 01:00:00,0.0,21.82,3.74,100.0,Centro-Oeste,-15.0,-55.0,1,1
2024-01-11 02:00:00,0.0,21.61,3.9,100.0,Centro-Oeste,-15.0,-55.0,2,1
2024-01-11 03:00:00,0.0,21.48,3.97,100.0,Centro-Oeste,-15.0,-55.0,3,1
2024-01-11 04:00:00,0.0,21.33,3.62,100.0,Centro-Oeste,-15.0,-55.0,4,1
2024-01-11 05:00:00,4.62,21.3,3.35,100.0,Centro-Oeste,-15.0,-55.0,5,1
2024-01-11 06:00:00,37.22,21.93,4.04,100.0,Centro-Oeste,-15.0,-55.0,6,1
2024-01-11 07:00:00,82.18,22.83,4.85,100.0,Centro-Oeste,-15.0,-55.0,7,1
2024-01-11 08:00:00,129.23,24.01,5.28,100.0,Centro-Oeste,-15.0,-55.0,8,1
2024-01-11 09:00:00,192.18,25.09,5.39,100.0,Centro-Oeste,-15.0,-55.0,9,1
2024-01-11 10:00:00,294.92,25.91,5.43,100.0,Centro-Oeste,-15.0,-55.0,10,1
2024-01-11 11:00:00,334.42,26.45,5.46,100.0,Centro-Oeste,-15.0,-55.0,11,1
2024-01-11 12:00:00,374.1,26.81,5.32,99.99,Centro-Oeste,-15.0,-55.0,12,1
2024-01-11 13:00:00,401.85,26.93,5.11,99.91,Centro-Oeste,-15.0,-55.0,13,1
2024-01-11 14:00:00,295.3,26.76,4.9,99.93,Centro-Oeste,-15.0,-55.0,14,1
2024-01-11 15:00:00,333.45,26.33,4.55,96.92,Centro-Oeste,-15.0,-55.0,15,1
2024-01-11 16:00:00,181.25,25.46,3.85,96.53,Centro-Oeste,-15.0,-55.0,16,1
2024-01-11 17:00:00,55.35,24.3,2.57,97.13,Centro-Oeste,-15.0,-55.0,17,1
2024-01-11 18:00:00,0.0,23.04,1.57,98.57,Centro-Oeste,-15.0,-55.0,18,1
2024-01-11 19:00:00,0.0,22.71,1.48,99.41,Centro-Oeste,-15.0,-55.0,19,1
2024-01-11 20:00:00,0.0,22.46,1.43,99.6,Centro-Oeste,-15.0,-55.0,20,1
2024-01-11 21:00:00,0.0,22.27,1.49,100.0,Centro-Oeste,-15.0,-55.0,21,1
2024-01-11 22:00:00,0.0,22.1,1.77,99.4,Centro-Oeste,-15.0,-55.0,22,1
2024-01-11 23:00:00,0.0,21.97,2.37,99.72,Centro-Oeste,-15.0,-55.0,23,1
2024-01-12 00:00:00,0.0,21.81,2.85,100.0,Centro-Oeste,-15.0,-55.0,0,1
2024-01-12 01:00:00,0.0,21.63,3.0,99.9,Centro-Oeste,-15.0,-55.0,1,1
2024-01-12 02:00:00,0.0,21.39,2.94,99.97,Centro-Oeste,-15.0,-55.0,2,1
2024-01-12 03:00:00,0.0,21.19,2.82,99.74,Centro-Oeste,-15.0,-55.0,3,1
2024-01-12 04:00:00,0.0,21.01,2.51,98.81,Centro-Oeste,-15.0,-55.0,4,1
2024-01-12 05:00:00,9.27,21.06,2.5,99.94,Centro-Oeste,-15.0,-55.0,5,1
2024-01-12 06:00:00,74.53,21.77,3.19,99.46,Centro-Oeste,-15.0,-55.0,6,1
2024-01-12 07:00:00,149.15,23.06,3.69,99.73,Centro-Oeste,-15.0,-55.0,7,1
2024-01-12 08:00:00,278.35,24.81,3.86,99.28,Centro-Oeste,-15.0,-55.0,8,1
2024-01-12 09:00:00,569.78,26.33,3.64,98.9,Centro-Oeste,-15.0,-55.0,9,1
2024-01-12 10:00:00,706.67,27.25,3.28,91.69,Centro-Oeste,-15.0,-55.0,10,1
2024-01-12 11:00:00,663.42,27.91,3.13,98.22,Centro-Oeste,-15.0,-55.0,11,1
2024-01-12 12:00:00,733.88,28.35,3.08,100.0,Centro-Oeste,-15.0,-55.0,12,1
2024-01-12 13:00:00,709.78,28.5,2.94,86.13,Centro-Oeste,-15.0,-55.0,13,1
2024-01-12 14:00:00,552.6,28.21,2.9,71.33,Centro-Oeste,-15.0,-55.0,14,1
2024-01-12 15:00:00,423.83,27.45,2.77,58.77,Centro-Oeste,-15.0,-55.0,15,1
2024-01-12 16:00:00,229.18,26.66,2.28,70.98,Centro-Oeste,-15.0,-55.0,16,1
2024-01-12 17:00:00,69.53,25.63,1.46,84.51,Centro-Oeste,-15.0,-55.0,17,1
2024-01-12 18:00:00,0.0,24.49,1.0,98.59,Centro-Oeste,-15.0,-55.0,18,1
2024-01-12 19:00:00,0.0,24.15,0.84,95.1,Centro-Oeste,-15.0,-55.0,19,1
2024-01-12 20:00:00,0.0,23.8,0.8,98.81,Centro-Oeste,-15.0,-55.0,20,1
2024-01-12 21:00:00,0.0,23.41,1.1,97.2,Centro-Oeste,-15.0,-55.0,21,1
2024-01-12 22:00:00,0.0,23.21,1.68,99.73,Centro-Oeste,-15.0,-55.0,22,1
2024-01-12 23:00:00,0.0,22.83,2.33,99.51,Centro-Oeste,-15.0,-55.0,23,1
2024-01-13 00:00:00,0.0,22.56,2.57,99.95,Centro-Oeste,-15.0,-55.0,0,1
2024-01-13 01:00:00,0.0,22.34,2.77,99.32,Centro-Oeste,-15.0,-55.0,1,1
2024-01-13 02:00:00,0.0,22.09,3.31,99.1,Centro-Oeste,-15.0,-55.0,2,1
2024-01-13 03:00:00,0.0,21.88,3.51,98.84,Centro-Oeste,-15.0,-55.0,3,1
2024-01-13 04:00:00,0.0,21.74,3.22,98.77,Centro-Oeste,-15.0,-55.0,4,1
2024-01-13 05:00:00,14.3,21.72,2.89,98.62,Centro-Oeste,-15.0,-55.0,5,1
2024-01-13 06:00:00,138.57,22.39,3.49,97.08,Centro-Oeste,-15.0,-55.0,6,1
2024-01-13 07:00:00,320.38,24.0,3.89,97.15,Centro-Oeste,-15.0,-55.0,7,1
2024-01-13 08:00:00,509.83,26.06,4.3,97.22,Centro-Oeste,-15.0,-55.0,8,1
2024-01-13 09:00:00,673.88,27.39,4.7,96.72,Centro-Oeste,-15.0,-55.0,9,1
2024-01-13 10:00:00,768.1,28.22,5.07,89.86,Centro-Oeste,-15.0,-55.0,10,1
2024-01-13 11:00:00,816.55,28.69,5.3,84.37,Centro-Oeste,-15.0,-55.0,11,1
2024-01-13 12:00:00,805.65,28.84,5.3,66.07,Centro-Oeste,-15.0,-55.0,12,1
2024-01-13 13:00:00,649.08,28.79,5.16,66.84,Centro-Oeste,-15.0,-55.0,13,1
2024-01-13 14:00:00,607.55,28.51,4.89,50.53,Centro-Oeste,-15.0,-55.0,14,1
2024-01-13 15:00:00,455.73,28.05,4.43,44.11,Centro-Oeste,-15.0,-55.0,15,1
2024-01-13 16:00:00,243.88,27.33,3.77,58.12,Centro-Oeste,-15.0,-55.0,16,1
2024-01-13 17:00:00,67.18,26.01,2.33,75.7,Centro-Oeste,-15.0,-55.0,17,1
2024-01-13 18:00:00,0.0,24.18,1.65,97.11,Centro-Oeste,-15.0,-55.0,18,1
2024-01-13 19:00:00,0.0,23.8,1.54,97.17,Centro-Oeste,-15.0,-55.0,19,1
2024-01-13 20:00:00,0.0,23.45,1.55,95.43,Centro-Oeste,-15.0,-55.0,20,1
2024-01-13 21:00:00,0.0,23.05,1.71,99.69,Centro-Oeste,-15.0,-55.0,21,1
2024-01-13 22:00:00,0.0,22.73,1.85,99.34,Centro-Oeste,-15.0,-55.0,22,1
2024-01-13 23:00:00,0.0,22.52,2.01,97.97,Centro-Oeste,-15.0,-55.0,23,1
2024-01-14 00:00:00,0.0,22.31,2.12,96.44,Centro-Oeste,-15.0,-55.0,0,1
2024-01-14 01:00:00,0.0,22.08,2.08,99.56,Centro-Oeste,-15.0,-55.0,1,1
2024-01-14 02:00:00,0.0,21.88,2.0,99.47,Centro-Oeste,-15.0,-55.0,2,1
